,link,category,name,is_save
3610,https://vkusvill.ru/goods/zubnaya-pasta-lion-dentor-clear-max-super-cool-dlya-zashchity-ot-kariesa-s-mikropudroy-tuba-140-g-103272.html,Супермаркет,зубная паста lion dentor clear max super cool для защиты от кариеса с микропудрой туба,1
3611,https://vkusvill.ru/goods/zubnaya-pasta-lion-salz-original-s-koenzimom-q10-90-g-76476.html,Супермаркет,зубная паста lion salz original с коэнзимом q10,1
3612,https://vkusvill.ru/goods/zubnaya-pasta-lion-systema-tartar-dlya-profilaktiki-protiv-obrazovaniya-zubnogo-kamnya-120-g-43806.html,Супермаркет,зубная паста lion systema tartar для профилактики против образования зубного камня,1
3613,https://vkusvill.ru/goods/zubnaya-pasta-lion-thailand-fresh-white-prokhladnaya-myata-dlya-zashchity-ot-kariesa-160-g-56808.html,Супермаркет,зубная паста lion thailand fresh  white прохладная мята для защиты от кариеса,1
3614,https://vkusvill.ru/goods/zubnaya-pasta-lion-thailand-zact-otbelivayushchaya-100-g-56804.html,Супермаркет,зубная паста lion thailand zact отбеливающая,1
3615,https://vkusvill.ru/goods/zubnaya-pasta-parodontax-ultra-ochishchenie-75-ml-48571.html,Супермаркет,зубная паста parodontax ультра очищение,1
3616,https://vkusvill.ru/goods/zubnaya-pasta-perioe-cavity-care-advanced-dlya-effektivnoy-borby-s-kariesom-130-g-93152.html,Супермаркет,зубная паста perioe cavity care advanced для эффективной борьбы с кариесом,1
3617,https://vkusvill.ru/goods/zubnaya-pasta-perioe-fresh-alpha-total-solution-dlya-kompleksnogo-ukhoda-170-g-93153.html,Супермаркет,зубная паста perioe fresh alpha total solution для комплексного ухода,1
3618,https://vkusvill.ru/goods/zubnaya-pasta-president-four-calcium-dlya-ukrepleniya-emali-75-g-85820.html,Супермаркет,зубная паста president four calcium для укрепления эмали,1
3619,https://vkusvill.ru/goods/zubnaya-pasta-president-renome-dlya-zdorovoy-belizny-75-g-85823.html,Супермаркет,зубная паста president renome для здоровой белизны,1
3620,https://vkusvill.ru/goods/zubnaya-pasta-president-white-ezhednevnoe-otbelivanie-75-g-85818.html,Супермаркет,зубная паста president white ежедневное отбеливание,1
3621,https://vkusvill.ru/goods/zubnaya-pasta-sensodyne-kompleksnaya-zashchita-dlya-chuvstvitelnykh-zubov-75-ml-48562.html,Супермаркет,зубная паста sensodyne комплексная защита для чувствительных зубов,1
3622,https://vkusvill.ru/goods/zubnaya-pasta-splat-professional-otbelivanie-plyus-100-ml-58526.html,Супермаркет,зубная паста splat professional отбеливание плюс,1
3623,https://vkusvill.ru/goods/zubnaya-pasta-splat-biokaltsiy-100-ml-63532.html,Супермаркет,зубная паста splat биокальций,1
3624,https://vkusvill.ru/goods/zubnaya-pasta-splat-lechebnye-travy-100-ml-63533.html,Супермаркет,зубная паста splat лечебные травы,1
3625,https://vkusvill.ru/goods/zubnaya-pasta-splat-ultrakompleks-100-ml-63534.html,Супермаркет,зубная паста splat ультракомплекс,1
3626,https://vkusvill.ru/goods/zubnaya-pasta-lesnoy-balzam-protiv-krovotochivosti-desen-kora-duba-i-pikhta-75-ml-43696.html,Супермаркет,зубная паста лесной бальзам против кровоточивости десен кора дуба и пихта,1
3627,https://vkusvill.ru/goods/zubnaya-pasta-detskaya-32-zhemchuzhiny-zashchita-molochnykh-zubov-malina-60-g-85937.html,Супермаркет,зубная паста детская 32 жемчужины защита молочных зубов малина,1
3628,https://vkusvill.ru/goods/zubnaya-pasta-detskaya-bio-on-s-kaltsiem-aromatnaya-klubnika-200-g-96657.html,Супермаркет,зубная паста детская bio on с кальцием ароматная клубника,1
3629,https://vkusvill.ru/goods/zubnaya-pasta-detskaya-lacalut-junior-6-zashchita-ot-kariesa-i-ukreplenie-emali-65-g-85012.html,Супермаркет,зубная паста детская lacalut junior 6 защита от кариеса и укрепление эмали,1
3630,https://vkusvill.ru/goods/zubnaya-pasta-detskaya-lion-s-6-mesyatsev-s-aromatom-apelsina-65-g-92194.html,Супермаркет,зубная паста детская lion с 6 месяцев с ароматом апельсина,1
3631,https://vkusvill.ru/goods/zubnaya-shchetka-detskaya-lion-kodomo-ot-3-do-6-let-v-assortimente-92195.html,Супермаркет,зубная щетка детская lion kodomo от о ет в ассортименте,1
3632,https://vkusvill.ru/goods/zubnaya-pasta-dlya-detey-lion-thailand-kodomo-klubnika-s-6-mesyatsev-65-g-56815.html,Супермаркет,зубная паста для детей lion thailand kodomo клубника с 6 месяцев,1
3633,https://vkusvill.ru/goods/zubnaya-shchetka-d-i-e-s-pinewood-ukhod-za-chuvstvitelnymi-desnami-myagkaya-s-ekstraktom-sosny-55257.html,Супермаркет,зубная щетка dies pinewood уход за чувствительными деснами мягкая с экстрактом сосны,1
3634,https://vkusvill.ru/goods/zubnaya-shchetka-lion-systema-compact-head-so-spiralnoy-shchetinoy-92190.html,Супермаркет,зубная щетка lion systema compact head со спиральной щетиной,1
3635,https://vkusvill.ru/goods/zubnaya-shchetka-splat-ultra-complete-shchetina-sredney-zhestkosti-biryuzovaya--79255.html,Супермаркет,зубная щетка splat ultra complete щетина средней жесткости  бирюзовая,1
3636,https://vkusvill.ru/goods/zubnaya-shchetka-detskaya-bambolina-mi-mi-mishki-ot-4-8-let-myagkaya-shchetina-v-assortimente-1-sht-88828.html,Супермаркет,зубная щетка детская bambolina ми-ми-мишки от 4-ет мягкая щетина в ассортименте,1
3637,https://vkusvill.ru/goods/izyum-uzbekskiy-semushka-150-g-62767.html,Супермаркет,изюм узбекский семушка,1
3638,https://vkusvill.ru/goods/ikra-iz-molodykh-kabachkov-restoratsiya-oblomov-420-g-83541.html,Супермаркет,икра из молодых кабачков ресторация обломов,1
3639,https://vkusvill.ru/goods/ikra-lososevaya-krasnoe-zoloto-nerka-tikhookeanskaya-zernistaya-230-g-novaya-putina-70753.html,Супермаркет,икра лососевая красное золото нерка тихоокеанская зернистая новая путина,1
3640,https://vkusvill.ru/goods/ikra-lososevaya-putina-kizhuch-solenaya-okhlazhdennaya-120-g-104750.html,Супермаркет,икра лососевая путина кижуч соленая охлажденная,1
3641,https://vkusvill.ru/goods/ikra-osetrovaya-russkoe-more-stolnaya-imitatsiya-230-g-66858.html,Супермаркет,икра осетровая русское море стольная имитация,1
3642,https://vkusvill.ru/goods/ikra-rybnaya-le-mare-s-kunzhutom-i-soevym-sousom-165-g-99619.html,Супермаркет,икра рыбная le mare с кунжутом и соевым соусом,1
3643,https://vkusvill.ru/goods/ikra-seldi-putina-solenaya-v-pryanoy-zalivke-160-g-104741.html,Супермаркет,икра сельди путина соленая в пряной заливке,1
3644,https://vkusvill.ru/goods/imbirnye-pryaniki-lambertz-contrella-classic-v-sakharnoy-glazuri-na-shokoladnoy-osnove-200-g-102457.html,Супермаркет,имбирные пряники lambertz contrella classic в сахарной глазури на шоколадной основе,1
3645,https://vkusvill.ru/goods/imbir-beloruchka-marinovannyy-200-g-63974.html,Супермаркет,имбирь белоручка маринованный,1
3646,https://vkusvill.ru/goods/imbir-tomlenyy-stolbushino-s-medom-i-limonom-bez-sakhara-160-g-69778.html,Супермаркет,имбирь томленый столбушино с медом и лимоном без сахара,1
3647,https://vkusvill.ru/goods/indeyka-dymov-kopchenaya-narezka-70-g-69814.html,Супермаркет,индейка дымов копченая нарезка,1
3648,https://vkusvill.ru/goods/indeyka-indi-layt-v-zhele-po-domashnemu-zh-b-325-g-104386.html,Супермаркет,индейка инди лайт в желе по-домашнему жб,1
3649,https://vkusvill.ru/goods/ireyzery-dlya-litsa-e-rasy-ochishchayushchie-dlya-problemnoy-kozhi-40-sht-up-96659.html,Супермаркет,ирейзеры для лица e-rasy очищающие для проблемной кожи уп,1
3650,https://vkusvill.ru/goods/iris-meller-shokolad-38-g-64356.html,Супермаркет,ирис meller шоколад,1
3651,https://vkusvill.ru/goods/iris-krasnyy-oktyabr-zolotoy-klyuchik-250-g-53124.html,Супермаркет,ирис красный октябрь золотой ключик,1
3652,https://vkusvill.ru/goods/chesnok-kotanyi-melnitsa-48-g-54201.html,Супермаркет,чеснок kotanyi мельница,1
3653,https://vkusvill.ru/goods/yogurt-epica-crispy-kokosovoe-pechene-s-klubnikoy-shokoladom-i-mindalem-7-3-138-g-47977.html,Супермаркет,йогурт epica crispy кокосовое печенье с клубникой шоколадом и миндалем,1
3654,https://vkusvill.ru/goods/yogurt-epica-crispy-fistashki-semena-podsolnechnika-i-temnyy-shokolad-10-5-140-g-33206.html,Супермаркет,йогурт epica crispy фисташки семена подсолнечника и темный шоколад,1
3655,https://vkusvill.ru/goods/yogurt-epica-s-marakuyey-i-mangostinom-2-5-260-g-93185.html,Супермаркет,йогурт epica с маракуйей и мангостином,1
3656,https://vkusvill.ru/goods/yogurt-teos-aktiv-pitevoy-2-260-g-75347.html,Супермаркет,йогурт teos актив питьевой,1
3657,https://vkusvill.ru/goods/yogurt-very-berry-s-tropicheskimi-fruktami-2-6-180-g-98237.html,Супермаркет,йогурт very berry с тропическими фруктами,1
3658,https://vkusvill.ru/goods/yogurt-viola-very-berry-s-persikom-2-6-180-g-82320.html,Супермаркет,йогурт viola very berry с персиком,1
3659,https://vkusvill.ru/goods/yogurt-danissimo-fantaziya-s-khrustyashchimi-sharikami-so-vkusom-shokolada-i-klubniki-6-9-105-g-78336.html,Супермаркет,йогурт даниссимо фантазия с хрустящими шариками со вкусом шоколада и клубники,1
3660,https://vkusvill.ru/goods/yogurt-danissimo-gustoy-fantaziya-khrustyashchie-shariki-6-9-105-g-78334.html,Супермаркет,йогурт даниссимо густой фантазия хрустящие шарики,1
3661,https://vkusvill.ru/goods/smetana-kirzhachskiy-molochnyy-zavod-15-450-g-68090.html,Супермаркет,сметана киржачский молочный завод,1
3662,https://vkusvill.ru/goods/tvorog-mama-lama-chernika-3-8-100-g-75633.html,Супермаркет,творог мама лама черника,1
3663,https://vkusvill.ru/goods/kakao-nesquik-rastvorimyy-v-metallicheskoy-banke-390-g-94529.html,Супермаркет,какао nesquik растворимый в металлической банке,1
3664,https://vkusvill.ru/goods/kakao-a-p-selivanov-s-povyshennym-soderzhaniem-zhira-100-g-52761.html,Супермаркет,какао ап селиванов с повышенным содержанием жира,1
3665,https://vkusvill.ru/goods/kakao-napitok-rastvorimyy-20642.html,Чай и кофе,какао-напиток растворимый,1
3666,https://vkusvill.ru/goods/kakao-napitok-khrutka-bystrorastvorimyy-480-g-78906.html,Супермаркет,какао-напиток хрутка быстрорастворимый,1
3667,https://vkusvill.ru/goods/kakao-poroshok-zolotoy-yarlyk-100-g-64127.html,Супермаркет,какао-порошок золотой ярлык,1
3668,https://vkusvill.ru/goods/kalmar-i-snezhnyy-krab-baltiyskiy-bereg-v-chesnochnom-souse-300-g-99574.html,Супермаркет,кальмар и снежный краб балтийский берег в чесночном соусе,1
3669,https://vkusvill.ru/goods/kalmar-rublenyy-s-krevetkoy-baltiyskiy-bereg-v-slivochnom-souse-150-g-63285.html,Супермаркет,кальмар рубленый с креветкой балтийский берег в сливочном соусе,1
3670,https://vkusvill.ru/goods/kapersy-federici-s-b-100-g-82204.html,Супермаркет,каперсы federici сб,1
3671,https://vkusvill.ru/goods/kapersy-okello-v-uksuse-95-g-31877.html,Супермаркет,каперсы окьелло в уксусе,1
3672,https://vkusvill.ru/goods/kapsuly-dlya-stirki-dolomit-4v1-gornaya-svezhest-50-sht-89687.html,Супермаркет,капсулы для стирки dolomit 4ворная свежесть,1
3673,https://vkusvill.ru/goods/kapsuly-dlya-stirki-ecologica-gel-duo-capsules-universalnye-2-kh-faznye-doypak-12-sht-55248.html,Супермаркет,капсулы для стирки ecologica gel duo capsules универсальные 2-х фазные дойпак,1
3674,https://vkusvill.ru/goods/kapsuly-dlya-stirki-tide-pods-vse-v-1-color-10-stirok-10-sht-60504.html,Супермаркет,капсулы для стирки tide pods все в 1 color 10 стирок,1
3675,https://vkusvill.ru/goods/kapsuly-dlya-stirki-top-house-15-sht-85691.html,Супермаркет,капсулы для стирки top house,1
3676,https://vkusvill.ru/goods/kapsuly-dlya-stirki-persil-kolor-21-sht-95076.html,Супермаркет,капсулы для стирки персил колор,1
3677,https://vkusvill.ru/goods/kapusta-beloruchka-marinovannaya-shinkovannaya-po-moskovski-500-g-75088.html,Супермаркет,капуста белоручка маринованная шинкованная по-московски,1
3678,https://vkusvill.ru/goods/kapusta-morskaya-russkoe-more-klassicheskaya-marinovannaya-200-g-67090.html,Супермаркет,капуста морская русское море классическая маринованная,1
3679,https://vkusvill.ru/goods/karamel-chupa-chups-mini-assorti-90-g-64349.html,Супермаркет,карамель chupa chups mini ассорти,1
3680,https://vkusvill.ru/goods/karamel-rotfront-barbaris-ledentsovaya-250-g-57518.html,Супермаркет,карамель ротфронт барбарис леденцовая,1
3681,https://vkusvill.ru/goods/karamel-v-shokolade-rotfront-moskvichka-250-g-48613.html,Супермаркет,карамель в шоколаде ротфронт москвичка,1
3682,https://vkusvill.ru/goods/karamel-ledentsovaya-halls-mentol-ekstra-25-g-82124.html,Супермаркет,карамель леденцовая halls ментол экстра,1
3683,https://vkusvill.ru/goods/karamel-ledentsovaya-halls-so-vkusom-meda-i-limona-25-g-82122.html,Супермаркет,карамель леденцовая halls со вкусом меда и лимона,1
3684,https://vkusvill.ru/goods/karamel-myagkaya-lotte-molochnaya-malang-cow-milk-79-g-93224.html,Супермаркет,карамель мягкая lotte молочная malang cow milk,1
3685,https://vkusvill.ru/goods/karandash-chernografitnyy-attache-colorful-hb-s-lastikom-zatochennyy-1-sht-97866.html,Супермаркет,карандаш чернографитный attache colorful hb с ластиком заточенный,1
3686,https://vkusvill.ru/goods/karandash-chernografitnyy-bic-evolution-blister-3-sht-80418.html,Супермаркет,карандаш чернографитный bic evolution блистер,1
3687,https://vkusvill.ru/goods/karandashi-akvarelnye-1school-colorpics-6-grannye-18-tsvetov-97874.html,Супермаркет,карандаши акварельные 1school colorpics 6-гранные 18 цветов,1
3688,https://vkusvill.ru/goods/karandashi-tsvetnye-trekhgrannye-berlingo-supersoft-zhil-byl-kot-12-tsvetov-80248.html,Супермаркет,карандаши цветные трехгранные berlingo supersoft жил-был кот 12 цветов,1
3689,https://vkusvill.ru/goods/karton-tsvetnoy-profit-podvodnaya-zhizn-a4-12-listov-8-tsvetnykh-4-belykh-na-skleyke-97728.html,Супермаркет,картон цветной profit подводная жизнь а4 истов 8 цветных 4 белых на склейке,1
3690,https://vkusvill.ru/goods/tsvetnaya-bumaga-multi-pulti-priklyucheniya-enota-a4-dvustoronnyaya-16-listov-8-tsvetov-80526.html,Супермаркет,цветная бумага мульти-пульти приключения енота авусторонняя истов 8 цветов,1
3691,https://vkusvill.ru/goods/kartofel-fry-me-klassicheskiy-fri-zamorozhennyy-700-g-84814.html,Супермаркет,картофель fry me классический фри замороженный,1
3692,https://vkusvill.ru/goods/kartofel-po-derevenski-fry-me-so-spetsiyami-aromatnaya-paprika-zamorozhennyy-700-g-74956.html,Супермаркет,картофель по-деревенски fry me со специями ароматная паприка замороженный,1
3693,https://vkusvill.ru/goods/kartofel-fri-planeta-vitaminov-volnistyy-zamorozhennyy-750-g-61927.html,Супермаркет,картофель фри планета витаминов волнистый замороженный,1
3694,https://vkusvill.ru/goods/khlopya-myllyn-paras-1928-ovsyanye-b-p-1-min-500-g-45425.html,Супермаркет,хлопья myllyn paras 1928 овсяные бп 1 мин,1
3695,https://vkusvill.ru/goods/kasha-bezmolochnaya-nemoloko-ovsyanaya-s-grushey-s-8-mesyatsev-200-ml-45393.html,Супермаркет,каша безмолочная nemoloko овсяная с грушей с 8 месяцев,1
3696,https://vkusvill.ru/goods/kashka-molochnaya-gipopo-5-zlakov-s-6-mesyatsev-pitevaya-200-ml-101624.html,Супермаркет,кашка молочная gipopo 5 злаков с 6 месяцев питьевая,1
3697,https://vkusvill.ru/goods/kasha-molochnaya-gipopo-ovsyanaya-s-persikom-s-6-mesyatsev-200-g-101626.html,Супермаркет,каша молочная gipopo овсяная с персиком с 6 месяцев,1
3698,https://vkusvill.ru/goods/kasha-molochnaya-agusha-zasypay-ka-risovaya-s-yablokom-i-grushey-s-6-mesyatsev-200-ml-55817.html,Супермаркет,каша молочная агуша засыпай-ка рисовая с яблоком и грушей с 6 месяцев,1
3699,https://vkusvill.ru/goods/kasha-ovsyanaya-bystrov-assorti-240-g-100049.html,Супермаркет,каша овсяная быстров ассорти,1
3700,https://vkusvill.ru/goods/kvas-ochakovskiy-pet-2-l-51046.html,Супермаркет,квас очаковский пэт,1
3701,https://vkusvill.ru/goods/ketchup-helios-steklo-330-g-98048.html,Супермаркет,кетчуп helios стекло,1
3702,https://vkusvill.ru/goods/kivi-green-artfrut-svezhie-3-sht-65883.html,Супермаркет,киви green артфрут свежие,1
3703,https://vkusvill.ru/goods/kilka-file-baltiyskiy-bereg-pryanogo-posola-v-masle-anchous-145-g-63292.html,Супермаркет,килька филе балтийский берег пряного посола в масле анчоус,1
3704,https://vkusvill.ru/goods/chechevitsa-krasnaya-450-g-36616.html,Особое питание,чечевица красная,1
3705,https://vkusvill.ru/goods/kley-moment-1-universalnyy-30-ml-73929.html,Супермаркет,клей момент-1 универсальный,1
3706,https://vkusvill.ru/goods/kley-momentalnyy-sekunda-3-g-73921.html,Супермаркет,клей моментальный секунда,1
3707,https://vkusvill.ru/goods/kley-karandash-berlingo-ultra-21-g-80256.html,Супермаркет,клей-карандаш berlingo ultra,1
3708,https://vkusvill.ru/goods/kley-karandash-multi-pulti-enot-v-yaponii-s-tsvetnym-indikatorom-15-g-80245.html,Супермаркет,клей-карандаш мульти-пульти енот в японии с цветным индикатором,1
3709,https://vkusvill.ru/goods/kleykaya-lenta-upakovochnaya-attache-50-mm-x-50-m-40-mkm-prozrachnaya-80876.html,Супермаркет,клейкая лента упаковочная attache 50 мм x 50 м 40 мкм прозрачная,1
3710,https://vkusvill.ru/goods/kleykaya-lenta-upakovochnaya-officespace-48-mm-x100-m-45-mkm-prozrachnaya-85324.html,Супермаркет,клейкая лента упаковочная officespace 48 мм x100 м 45 мкм прозрачная,1
3711,https://vkusvill.ru/goods/kletski-risovye-young-poong-tokpokki-so-vkusom-kuritsy-130-g-93235.html,Супермаркет,клецки рисовые young poong токпокки со вкусом курицы,1
3712,https://vkusvill.ru/goods/klyukva-hortex-zamorozhennaya-250-g-55818.html,Супермаркет,клюква hortex замороженная,1
3713,https://vkusvill.ru/goods/knizhka-kartinka-dlya-detey-feniks-s-zadaniyami-lyubimye-golovolomki-105035.html,Супермаркет,книжка-картинка для детей феникс с заданиями любимые головоломки,1
3714,https://vkusvill.ru/goods/knizhka-raskraska-dlya-detey-feniks-krossvordy-samyy-umnyy-200kh260-mm-8-l-105028.html,Супермаркет,книжка-раскраска для детей феникс кроссворды самый умный 200х260 мм,1
3715,https://vkusvill.ru/goods/knizhka-raskraska-dlya-detey-feniks-raskraska-dlya-devochek-edinorogi-165kh205-mm-8-l-105030.html,Супермаркет,книжка-раскраска для детей феникс раскраска для девочек единороги 165х205 мм,1
3716,https://vkusvill.ru/goods/kokosovoe-moloko-aroy-d-zh-b-400-ml-63028.html,Супермаркет,кокосовое молоко aroy-d жб,1
3717,https://vkusvill.ru/goods/kokosovoe-moloko-azbuka-produktov-kulinarnoe-16-19-330-ml-96200.html,Супермаркет,кокосовое молоко азбука продуктов кулинарное 16-,1
3718,https://vkusvill.ru/goods/kokosovye-slivki-kati-24-tetra-pak-150-ml-53479.html,Супермаркет,кокосовые сливки kati tetra pak,1
3719,https://vkusvill.ru/goods/kokosovye-chipsy-semushka-podslashchennye-obzharennye-50-g-94932.html,Супермаркет,кокосовые чипсы семушка подслащенные обжаренные,1
3720,https://vkusvill.ru/goods/kokteyl-federici-tropicheskiy-fruktovyy-s-sokom-marakuyi-435-ml-76252.html,Супермаркет,коктейль federici тропический фруктовый с соком маракуйи,1
3721,https://vkusvill.ru/goods/kokteyl-mazhitel-klubnika-950-g-91883.html,Супермаркет,коктейль мажитэль клубника,1
3722,https://vkusvill.ru/goods/kokteyl-vysoko-belkovyy-active-energy-tropicheskiy-miks-0-5-230-ml-94684.html,Супермаркет,коктейль высоко-белковый active energy тропический микс,1
3723,https://vkusvill.ru/goods/kokteyl-molochnyy-mozhayskiy-banan-2-5-steklo-450-ml-71128.html,Супермаркет,коктейль молочный можайский банан стекло,1
3724,https://vkusvill.ru/goods/kokteyl-molochnyy-chudo-shokolad-960-g-91885.html,Супермаркет,коктейль молочный чудо шоколад,1
3725,https://vkusvill.ru/goods/kolbasa-salyami-vareno-kopchenaya-iney-finskaya-narezka-150-g-82868.html,Супермаркет,колбаса салями варено-копченая иней финская нарезка,1
3726,https://vkusvill.ru/goods/kolbasa-syrokopchenaya-dymov-salchichon-narezka-80-g-106234.html,Супермаркет,колбаса сырокопченая дымов сальчичон нарезка,1
3727,https://vkusvill.ru/goods/kolbasa-varenaya-blizhnie-gorki-doktorskaya-450-g-60143.html,Супермаркет,колбаса вареная ближние горки докторская,1
3728,https://vkusvill.ru/goods/kolbasa-varenaya-velkom-telyachya-500-g-68101.html,Супермаркет,колбаса вареная велком телячья,1
3729,https://vkusvill.ru/goods/kolbasa-varenaya-okraina-idealnyy-buterbrod-530-g-70625.html,Супермаркет,колбаса вареная окраина идеальный бутерброд,1
3730,https://vkusvill.ru/goods/kolbasa-varenaya-okraina-krokha-300-g-104317.html,Супермаркет,колбаса вареная окраина кроха,1
3731,https://vkusvill.ru/goods/kolbasa-varenaya-ostankino-doktorskaya-gost-400-g-105452.html,Супермаркет,колбаса вареная останкино докторская гост,1
3732,https://vkusvill.ru/goods/kolbasa-vareno-kopchenaya-blizhnie-gorki-servelat-gurman-500-g-63233.html,Супермаркет,колбаса варено-копченая ближние горки сервелат гурман,1
3733,https://vkusvill.ru/goods/kolbasa-polukopchenaya-velkom-krakovskaya-360-g-52589.html,Супермаркет,колбаса полукопченая велком краковская,1
3734,https://vkusvill.ru/goods/kolbasa-syrovyalenaya-indi-layt-sabroso-roso-narezka-70-g-96971.html,Супермаркет,колбаса сыровяленая инди лайт сабросо росо нарезка,1
3735,https://vkusvill.ru/goods/kolbasa-syrovyalenaya-fuet-polusukhaya-egorevskaya-fkg-100-g-49296.html,Супермаркет,колбаса сыровяленая фуэт полусухая егорьевская фкг,1
3736,https://vkusvill.ru/goods/kolbasa-syrokopchenaya-velkom-assorti-salyami-milano-salyami-felino-chorizo-narezka-90-g-52592.html,Супермаркет,колбаса сырокопченая велком ассорти салями милано салями фелино чоризо нарезка,1
3737,https://vkusvill.ru/goods/kolbasa-syrokopchenaya-iney-litovskaya-narezka-100-g-76213.html,Супермаркет,колбаса сырокопченая иней литовская нарезка,1
3738,https://vkusvill.ru/goods/kolbasa-syrokopchenaya-klinskiy-parme-narezka-85-g-46393.html,Супермаркет,колбаса сырокопченая клинский парме нарезка,1
3739,https://vkusvill.ru/goods/kolbasa-syrokopchenaya-myasnaya-istoriya-salchichon-i-toskana-narezka-100-g-76218.html,Супермаркет,колбаса сырокопченая мясная история сальчичон и тоскана нарезка,1
3740,https://vkusvill.ru/goods/kolbasa-syrokopchenaya-ostankino-aromatnaya-narezka-v-u-100-g-75761.html,Супермаркет,колбаса сырокопченая останкино ароматная нарезка ву,1
3741,https://vkusvill.ru/goods/kolbaski-polukopchenye-okraina-okhotnichi-320-g-70630.html,Супермаркет,колбаски полукопченые окраина охотничьи,1
3742,https://vkusvill.ru/goods/kolbasy-syrokopchenye-remit-assorti-triomio-narezka-100-g-56108.html,Супермаркет,колбасы сырокопченые ремит ассорти triomio нарезка,1
3743,https://vkusvill.ru/goods/kolgotki-zhenskie-grido-della-moda-energy-s-massazhnym-effektom-40-den-nero-chernye-razmer-3-88824.html,Супермаркет,колготки женские grido della moda energy с массажным эффектом 40 den nero черные размер 3,1
3744,https://vkusvill.ru/goods/kompot-frutonyanya-s-vishney-i-malinoy-s-sakharom-s-5-mesyatsev-200-ml-55099.html,Супермаркет,компот фрутоняня с вишней и малиной с сахаром с 5 месяцев,1
3745,https://vkusvill.ru/goods/kompot-frutonyanya-s-yablokom-izyumom-i-kuragoy-bez-sakhara-s-6-mesyatsev-200-ml-55102.html,Супермаркет,компот фрутоняня с яблоком изюмом и курагой без сахара с 6 месяцев,1
3746,https://vkusvill.ru/goods/konditsioner-dlya-belya-bis-vesennyaya-prokhlada-kontsentrirovannyy-900-ml-82073.html,Супермаркет,кондиционер для белья bis весенняя прохлада концентрированный,1
3747,https://vkusvill.ru/goods/konditsioner-dlya-belya-biomio-bio-soft-lavanda-ekologichnyy-1-l-64855.html,Супермаркет,кондиционер для белья biomio bio-soft лаванда экологичный,1
3748,https://vkusvill.ru/goods/konditsioner-dlya-belya-frosch-shipovnik-750-ml-42220.html,Супермаркет,кондиционер для белья frosch шиповник,1
3749,https://vkusvill.ru/goods/konditsioner-dlya-belya-lion-essence-blossom-parfyumirovannyy-s-aromatom-vesennego-luga-600-ml-92197.html,Супермаркет,кондиционер для белья lion essence blossom парфюмированный с ароматом весеннего луга,1
3750,https://vkusvill.ru/goods/konditsioner-dlya-belya-lion-soflan-aromat-lugovykh-trav-s-3d-zashchitoy-ot-nepriyatnogo-zapakha-420-103412.html,Супермаркет,кондиционер для белья lion soflan аромат луговых трав с 3d защитой от неприятного запаха,1
3751,https://vkusvill.ru/goods/konditsioner-dlya-belya-lion-soflan-fruktovyy-aromat-s-antibakterialnym-effektom-380-ml-103422.html,Супермаркет,кондиционер для белья lion soflan фруктовый аромат с антибактериальным эффектом,1
3752,https://vkusvill.ru/goods/konditsioner-dlya-belya-dzhulett-s-naturalnymi-maslami-380-ml-103421.html,Супермаркет,кондиционер для белья джульетт с натуральными маслами,1
3753,https://vkusvill.ru/goods/konditsioner-dlya-belya-lion-ketrin-aroma-rich-catherine-615-s-naturalnymi-maslami-950-ml-105711.html,Супермаркет,кондиционер для белья lion кэтрин aroma rich catherine 615 с натуральными маслами,1
3754,https://vkusvill.ru/goods/konditsioner-dlya-belya-vernel-aromaterapiya-zagadochnyy-lotos-kontsentrirovannyy-870-ml-50660.html,Супермаркет,кондиционер для белья вернель ароматерапия загадочный лотос концентрированный,1
3755,https://vkusvill.ru/goods/konditsioner-dlya-belya-vernel-aromaterapiya-chuvstvennaya-roza-870-ml-95152.html,Супермаркет,кондиционер для белья вернель ароматерапия чувственная роза,1
3756,https://vkusvill.ru/goods/konditsioner-dlya-belya-vernel-svezhest-letnego-utra-1-82-l-42398.html,Супермаркет,кондиционер для белья вернель свежесть летнего утра,1
3757,https://vkusvill.ru/goods/konditsioner-dlya-belya-e-vostochnyy-son-2-l-42298.html,Супермаркет,кондиционер для белья е восточный сон,1
3758,https://vkusvill.ru/goods/konditsioner-dlya-volos-himalaya-s-proteinami-200-ml-62531.html,Супермаркет,кондиционер для волос himalaya с протеинами,1
3759,https://vkusvill.ru/goods/konditsioner-dlya-volos-tresemme-repair-protect-vosstanavlivayushchiy-400-ml-72686.html,Супермаркет,кондиционер для волос tresemme repairprotect восстанавливающий,1
3760,https://vkusvill.ru/goods/konditsioner-opolaskivatel-dlya-belya-abc-parfumia-tainstvennyy-lotos-1440-ml-68268.html,Супермаркет,кондиционер-ополаскиватель для белья abc parfumia таинственный лотос,1
3761,https://vkusvill.ru/goods/konditsioner-smyagchitel-dlya-belya-abc-lyubov-kamelii-2-l-68306.html,Супермаркет,кондиционер-смягчитель для белья abc любовь камелии,1
3762,https://vkusvill.ru/goods/konditsioner-smyagchitel-dlya-belya-abc-rozy-strasti-2-l-68311.html,Супермаркет,кондиционер-смягчитель для белья abc розы страсти,1
3763,https://vkusvill.ru/goods/konfety-co-barre-de-chocolate-multizlakovye-s-beloy-glazuryu-200-g-48617.html,Супермаркет,конфеты co barre de chocolate мультизлаковые с белой глазурью,1
